,t,hexbug,x,y
641,128,1,435.5251700303553,513.8772570514375
642,128,2,500.5455335941358,575.7184719829205
643,128,3,628.0330837363263,610.3824140303375
644,128,4,688.9033957379147,365.56453927157474
645,129,0,246.0418584757391,398.6786076655709
646,129,1,431.27386781165865,515.1276400569365
647,129,2,502.0459932007346,570.4668633598247
648,129,3,631.2840795506237,609.632184227038
649,129,4,688.9033957379147,367.81522868147295
650,130,0,246.0418584757391,398.342037485995
651,130,1,429.2732550028603,517.6284060679344
652,130,2,506.0472188183314,567.4659441466272
653,130,3,640.2868371902164,609.632184227038
654,130,4,687.1528595302161,370.5660712935708
655,131,0,246.0418584757391,398.342037485995
656,131,1,428.7731018006607,523.13009129213
657,131,2,507.54767842493015,571.467169764224
658,131,3,648.0392118243102,609.1320310248384
659,131,4,684.6520935192182,372.5666841023692
660,132,0,246.37842865531508,398.342037485995
661,132,1,427.27264219406186,530.632389325124
662,132,2,509.7983678348284,570.7169399609245
663,132,3,653.7909736496056,607.8816480193394
664,132,4,684.1519403170186,377.81829272546497
665,133,0,246.37842865531508,398.6786076655709
666,133,1,426.0222591885629,535.1337681449204
667,133,2,514.2997466546248,568.7163271521262
668,133,3,660.0428886771006,605.8810352105411
669,133,4,682.6514807104197,381.5694417419619
670,134,0,246.37842865531508,398.6786076655709
671,134,1,424.5217995819641,534.383538341621
672,134,2,515.300053059024,561.2140291191322
673,134,3,664.2941908957971,603.8804224017426
674,134,4,681.151021103821,382.8198247474609
675,135,0,246.37842865531508,398.6786076655709
676,135,1,420.7706505654671,532.1328489317228
677,135,2,514.2997466546248,556.7126502993358
678,135,3,664.7943440979968,602.129886194044
679,135,4,680.1507146994218,383.3199779496605
680,136,0,246.37842865531508,398.6786076655709
681,136,1,419.0201143577685,530.632389325124
682,136,2,513.0493636491258,548.7101990641422
683,136,3,664.2941908957971,599.1289669808465
684,136,4,679.4004848961224,384.3202843540597
685,137,0,246.37842865531508,398.6786076655709
686,137,1,420.0204207621677,533.3832319372218
687,137,2,512.7992870480259,545.7092798509447
688,137,3,669.2957229177932,592.3768987511519
689,137,4,677.399872087324,386.0708205617583
690,138,0,246.37842865531508,398.6786076655709
691,138,1,423.0213399753653,534.6336149427208
692,138,2,511.2988274414272,540.7077478289486
693,138,3,673.0468719342902,587.375366729156
694,138,4,675.3992592785255,389.5718929771555
695,139,0,246.37842865531508,398.6786076655709
696,139,1,423.271416576465,535.1337681449204
697,139,2,508.2979082282295,534.2057562003539
698,139,3,674.2972549397891,584.3744475159583
699,139,4,674.6490294752261,391.3224291848541
700,140,0,246.37842865531508,397.3323269472672
701,140,1,422.2711101720659,535.3838447460203
702,140,2,508.2979082282295,533.2054497959547
703,140,3,675.5476379452881,581.6236049038605
704,140,4,673.8987996719268,393.8231951958521
705,141,0,246.37842865531508,397.3323269472672
706,141,1,423.7715697786647,536.884304352619
707,141,2,508.79806143042913,530.4546071838569
708,141,3,677.5482507540864,578.3726090895632
709,141,4,672.6484166664278,395.3236548024509
710,142,0,246.37842865531508,397.3323269472672
711,142,1,424.7718761830639,545.3869087900122
712,142,2,506.5473720205309,525.4530751618609
713,142,3,679.2987869617851,575.1216132752658
714,142,4,672.1482634642282,397.0741910101495
715,143,0,246.37842865531508,397.3323269472672
716,143,1,425.7721825874631,558.3908920472018
717,143,2,505.7971422172316,521.7019261453639
718,143,3,681.5494763716833,571.8706174609683
719,143,4,670.3977272565296,400.325186824447
720,144,0,246.37842865531508,398.005467306419
721,144,1,431.7740210138583,572.8953349109901
722,144,2,504.5467592117326,512.949245106871
723,144,3,681.0493231694837,561.3674002147768
724,144,4,668.8972676499309,402.5758762343451
725,145,0,246.37842865531508,398.005467306419
726,145,1,437.7758594402535,580.8977861461836
727,145,2,505.0469124139322,509.6982492925736
728,145,3,683.3000125793819,555.6156383894813
729,145,4,665.8963484367332,405.0766422453431
730,146,0,246.37842865531508,398.005467306419
731,146,1,444.7780042710479,588.6501607802774
732,146,2,504.5467592117326,508.6979428881744
733,146,3,683.5500891804818,551.3643361707848
734,146,4,664.1458122290346,407.57740825634113
735,147,0,246.37842865531508,398.005467306419
736,147,1,456.7816811238382,591.4010033923752
737,147,2,502.2960698018344,506.697330079376
738,147,3,683.8001657815817,546.6128807498885
739,147,4,660.6447398136374,407.57740825634113
740,148,0,246.37842865531508,398.005467306419
741,148,1,469.0354345777284,592.6513863978741
742,148,2,497.0444611787386,507.947713084875
743,148,3,684.0502423826814,540.6110423234934
744,148,4,658.3940504037392,410.0781742673392
745,149,0,246.37842865531508,398.005467306419
746,149,1,478.0381922173211,590.9008501901756
747,149,2,495.5440015721398,507.6976364837752
748,149,3,682.2997061749828,540.1108891212938
749,149,4,655.1430545894418,413.3291700816365
750,150,0,246.37842865531508,398.005467306419
751,150,1,481.03911143051874,589.150313982477
752,150,2,493.7934653644412,505.1968704727772
753,150,3,680.0490167650846,538.8605061157948
754,150,4,655.8932843927412,415.5798594915347
755,151,0,246.37842865531508,398.005467306419
756,151,1,478.7884220206205,587.1497011736786
757,151,2,491.0426227523434,505.9471002760766
758,151,3,675.5476379452882,535.3594337003976
759,151,4,654.8929779883421,418.5807787047323
760,152,0,246.37842865531508,398.005467306419
761,152,1,477.037885812922,584.6489351626806
762,152,2,487.0413971347466,505.1968704727772
763,152,3,673.2969485353901,532.3585144872001
764,152,4,652.8923651795436,422.5820043223291
765,153,0,246.37842865531508,398.005467306419
766,153,1,474.78719640302376,585.1490883648802
767,153,2,486.79132053364685,504.6967172705776
768,153,3,667.2951101089949,527.8571356674037
769,153,4,652.8923651795436,423.8323873278281
770,154,0,246.37842865531508,398.005467306419
771,154,1,472.036353790926,588.6501607802774
772,154,2,483.0401715171498,504.94679387167736
773,154,3,663.0438078902982,524.3560632520065
774,154,4,650.1415225674459,425.8330001366265
775,155,0,246.37842865531508,396.9957567676912
776,155,1,464.0339025557324,592.901462998974
777,155,2,480.2893289050521,506.1971768771764
778,155,3,661.2932716825997,524.1059866509066
779,155,4,649.3912927641464,425.8330001366265
780,156,0,246.37842865531508,396.9957567676912
781,156,1,458.5322173315368,593.4016162011735
782,156,2,479.7891757028525,506.4472534782762
783,156,3,659.0425822727016,525.3563696564056
784,156,4,647.8908331575476,427.0833831421255
785,157,0,246.37842865531508,396.9957567676912
786,157,1,451.0299192985429,594.6519992066726
787,157,2,473.5372606753575,504.196564068378
788,157,3,660.2929652782005,527.6070590663038
789,157,4,645.1399905454498,430.0843023553231
790,158,0,246.37842865531508,396.9957567676912
791,158,1,443.27754466444907,596.1524588132713
792,158,2,468.0355754511619,506.4472534782762
793,158,3,663.2938844913981,531.8583612850005
794,158,4,643.6395309388511,430.5844555575227
795,159,0,246.37842865531508,396.9957567676912
796,159,1,438.7761658446527,595.6523056110718
797,159,2,459.78304761486856,510.69855569697273
798,159,3,663.7940376935977,535.3594337003976
799,159,4,641.6389181300526,430.5844555575227
800,160,0,246.37842865531508,399.3517480247227
801,160,1,433.5245572215569,596.4025354143712
802,160,2,453.7812091884734,512.4490919046714
803,160,3,665.2944973001966,536.109663503697
804,160,4,639.3882287201545,431.83483856302166
805,161,0,246.37842865531508,399.3517480247227
806,161,1,426.7724889918624,596.6526120154709
807,161,2,451.0303665763756,510.4484790958729
808,161,3,667.0450335078951,537.6101231102958
809,161,4,636.8874627091565,433.3352981696205
810,162,0,245.0321479370113,401.0345989226024
811,162,1,424.52179958196416,599.153378026469
812,162,2,448.2795239642778,513.9495515112701
813,162,3,667.5451867100946,539.860812520194
814,162,4,632.1360072882603,434.0855279729199
815,163,0,245.0321479370113,401.7077392817543
816,163,1,421.27080376766673,601.654144037467
817,163,2,446.27891115547936,517.4506239266673
818,163,3,671.0462591254918,539.860812520194
819,163,4,630.3854710805617,435.5859875795187
820,164,0,245.7052882961632,402.0443094613302
821,164,1,419.52026755996815,603.1546036440658
822,164,2,445.7787579532798,517.7007005277671
823,164,3,671.0462591254918,536.109663503697
824,164,4,628.3848582717633,436.5862939839178
825,165,0,245.7052882961632,403.39059017963393
826,165,1,423.5214931775649,607.4059058627623
827,165,2,442.2776855378826,522.2020793475635
828,165,3,673.2969485353901,532.1084378861002
829,165,4,624.6337092552662,438.33683019161646
830,166,0,245.7052882961632,403.39059017963393
831,166,1,429.2732550028603,608.6562888682613
832,166,2,439.02668972358526,525.2029985607611
833,166,3,674.0471783386895,529.1075186729026
834,166,4,619.3821006321705,438.836983393816
835,167,0,245.7052882961632,403.39059017963393
836,167,1,436.27539983365466,609.1564420704609
837,167,2,436.27584711148745,525.7031517629607
838,167,3,674.0471783386895,526.1065994597051
839,167,4,615.8810282167733,439.5872131971155
840,168,0,245.36871811658727,403.39059017963393
841,168,1,448.77922988864464,613.9078974913571
842,168,2,435.77569390928784,519.7013133365655
843,168,3,668.0453399122943,522.1053738421083
844,168,4,614.1304920090747,440.83759620261446
845,169,0,244.6955777574354,403.054020000058
846,169,1,453.0305321073412,615.9085103001555
847,169,2,436.27584711148745,517.7007005277671
848,169,3,665.5445739012963,521.1050674377091
849,169,4,610.1292663914779,443.0882856125127
850,170,0,244.6955777574354,403.054020000058
851,170,1,456.53160452273846,619.9097359177523
852,170,2,435.2755407070882,516.2002409211683
853,170,3,657.7921992672025,520.1047610333098
854,170,4,608.6288067848791,445.088898421311
855,171,0,244.6955777574354,402.7174498204821
856,171,1,458.28214073043705,620.4098891199519
857,171,2,434.52531090378886,514.6997813145696
858,171,3,656.7918928628033,520.1047610333098
859,171,4,607.3784237793801,445.33897502241086
860,172,0,244.6955777574354,402.3808796409062
861,172,1,467.7850515722294,628.4123403551455
862,172,2,431.7744682916911,522.4521559486633
863,172,3,646.5387522177116,518.3542248256113
864,172,4,605.6278875716815,448.5899708367082
865,173,0,244.6955777574354,402.7174498204821
866,173,1,466.0345153645308,630.1628765628441
867,173,2,428.5234724773936,528.7040709761583
868,173,3,644.5381394089131,516.8537652190125
869,173,4,605.8779641727812,452.59119645430496
870,174,0,244.35900757785947,403.7271603592099
871,174,1,465.0342089601316,631.9134127705427
872,174,2,423.7720170564975,537.2066754135515
873,174,3,643.0376798023144,516.8537652190125
874,174,4,602.376891757384,456.0922688697021
875,175,0,244.0224373982835,405.0734410775136
876,175,1,467.5349749711296,632.1634893716424
877,175,2,420.7710978432999,542.4582840366472
878,175,3,638.2862243814182,515.6033822135134
879,175,4,602.6269683584837,458.34295827960034
880,176,0,243.6858672187076,406.0831516162414
881,176,1,470.78597078542697,632.1634893716424
882,176,2,419.2706382367011,540.207594626749
883,176,3,631.034002949524,515.3533056124137
884,176,4,602.376891757384,461.59395409389776
885,177,0,244.0224373982835,406.4197217958173
886,177,1,472.5365069931256,632.1634893716424
887,177,2,418.5204084334017,539.2072882223498
888,177,3,629.2834667418255,515.6033822135134
889,177,4,602.1268151562842,461.09380089169815
890,178,0,244.35900757785947,411.4682744894564
891,178,1,484.0400306437164,628.912493557345
892,178,2,419.7707914389007,539.9575180256493
893,178,3,620.7808623044323,518.1041482245115
894,178,4,599.1258959430866,462.5942604982969
895,179,0,244.35900757785947,414.83397628521567
896,179,1,491.0421754745107,628.6624169562452
897,179,2,419.7707914389007,540.207594626749
898,179,3,611.5280280637397,520.3548376344097
899,179,4,595.8749001287892,465.59517971149455
900,180,0,245.36871811658727,417.5265377218232
901,180,1,498.5444735075047,630.4129531639438
902,180,2,415.51948922020415,545.7092798509447
903,180,3,607.2767258450431,521.6052206399087
904,180,4,593.3741341177912,468.8461755257919
905,181,0,245.7052882961632,419.5459587992788
906,181,1,507.5472311470975,629.4126467595447
907,181,2,414.0190296136053,552.2112714795394
908,181,3,603.5255768285461,522.8556036454077
909,181,4,592.8739809155916,469.59640532909134
910,182,0,245.7052882961632,420.8922395175825
911,182,1,511.5484567646943,631.6633361694428
912,182,2,414.2691062147051,559.2134163103337
913,182,3,602.0251172219473,526.1065994597051
914,182,4,591.3735213089928,470.09655853129095
915,183,0,246.0418584757391,421.9019500563103
916,183,1,510.54815036029504,632.4135659727423
917,183,2,414.5191828158049,559.7135695125334
918,183,3,601.274887418648,527.1069058641043
919,183,4,589.6229851012943,471.0968649356901
920,184,0,248.7344199123466,426.2773623907974
921,184,1,512.0486099668938,634.4141787815406
922,184,2,418.2703318323019,572.9676293708227
923,184,3,596.5234319977518,534.859280498198
924,184,4,586.3719892869968,478.0990097664845
925,185,0,251.42698134895403,428.9699238274048
926,185,1,513.2989929723929,633.6639489782413
927,185,2,419.0205616356013,574.9682421796211
928,185,3,592.2721297790551,540.1108891212938
929,185,4,583.8712232759988,480.5997757774825
930,186,0,254.11954278556152,434.3550467006198
931,186,1,516.5499887866902,632.9137191749419
932,186,2,416.7698722257031,572.2173995675233
933,186,3,590.5215935713566,545.1124211432898
934,186,4,580.8703040628012,482.35031198518107
935,187,0,258.1583849404728,441.4230204717144
936,187,1,522.3017506119857,632.9137191749419
937,187,2,415.0193360180045,577.4690081906191
938,187,3,589.2712105658576,550.1139531652858
939,187,4,577.6193082485038,483.3506183895803
940,188,0,259.16809547920053,444.78872226747376
941,188,1,526.5530528306822,630.6630297650437
942,188,2,412.2684934059067,581.4702338082159
943,188,3,590.0214403691571,555.8657149905812
944,188,4,574.3683124342065,484.85107799617913
945,189,0,258.49495512004864,448.154424063233
946,189,1,529.0538188416801,629.9127999617442
947,189,2,413.268799810306,581.2201572071161
948,189,3,591.0217467735562,554.865408586182
949,189,4,572.1176230243083,485.6013077994785
950,190,0,262.53379727495985,456.56867855263135
951,190,1,530.554278448279,623.9109615353491
952,190,2,416.7698722257031,583.4708466170143
953,190,3,587.2705977570592,562.8678598213755
954,190,4,568.6165506089111,484.85107799617913
955,191,0,263.54350781368765,460.27095052796665
956,191,1,532.3048146559776,619.6596593166526
957,191,2,418.5204084334017,583.2207700159145
958,191,3,590.2715169702568,564.3683194279743
959,191,4,564.3652483902144,484.60100139507927
960,192,0,262.53379727495985,464.64636286245377
961,192,1,537.3063466779736,608.6562888682613
962,192,2,425.2724766630963,596.224753273104
963,192,3,595.2730489922528,570.3701578543695
964,192,4,559.863869570418,483.6006949906801
965,193,0,264.2166481728395,470.0314857356687
966,193,1,542.0578020988697,600.1536844308681
967,193,2,426.77293626969504,601.9765150983994
968,193,3,600.2745810142487,577.1222260840641
969,193,4,553.8620311440229,484.3509247939795
970,194,0,265.2263587115673,470.3680559152447
971,194,1,542.0578020988697,599.6535312286685
972,194,2,427.27308947189465,601.4763618961998
973,194,3,599.5243512109494,577.1222260840641
974,194,4,555.1124141495219,485.8513844005783
975,195,0,263.8800779932636,474.7434682497318
976,195,1,542.8080319021692,597.9029950209699
977,195,2,433.77508110048944,605.7276641148965
978,195,3,607.2767258450431,581.8736815049602
979,195,4,552.611648138524,487.6019206082769
980,196,0,263.54350781368765,477.7725998659152
981,196,1,546.0590277164665,594.151846004473
982,196,2,442.5277621389824,606.4778939181958
983,196,3,611.7781046648395,585.874907122557
984,196,4,548.3603459198273,488.60222701267605
985,197,0,258.49495512004864,482.1480122004023
986,197,1,549.0599469296642,586.3994713703792
987,197,2,451.5305197785752,605.4775875137966
988,197,3,615.7793302824363,586.8752135269563
989,197,4,544.6091969033303,489.10238021487567
990,198,0,257.1486744017449,485.5137139961616
991,198,1,550.8104831373628,580.8977861461836
992,198,2,451.780596379675,606.227817317096
993,198,3,620.0306325011329,589.1259029368545
994,198,4,540.8580478868333,489.3524568159755
995,199,0,254.11954278556152,490.5622666898006
996,199,1,551.3106363395623,573.1454115120898
997,199,2,452.5308261829744,606.4778939181958
998,199,3,625.0321645231288,589.3759795379542
999,199,4,537.3569754714362,491.6031462258737
1000,200,0,253.1098322468337,491.2354070489525
1001,200,1,551.0605597384625,571.6449519054911
1002,200,2,452.2807495818746,606.227817317096
1003,200,3,623.7817815176298,588.1255965324552
1004,200,4,536.1065924659372,493.35368243357226
1005,201,0,247.3881391940428,495.2742492038636
1006,201,1,551.5607129406621,567.3936496867944
1007,201,2,461.7836604236669,606.7279705192956
1008,201,3,634.5350753649212,586.3750603247566
1009,201,4,532.60552005054,496.8547548489695
1010,202,0,245.0321479370113,496.2839597425915
1011,202,1,552.3109427439615,567.3936496867944
1012,202,2,469.7861116588605,604.977434311597
1013,202,3,638.0361477803184,584.8746007181578
1014,202,4,529.8546774384422,497.60498465226885
1015,203,0,244.0224373982835,494.2645386651359
1016,203,1,552.3109427439615,569.6443390966926
1017,203,2,478.28871609625367,603.2268981038984
1018,203,3,643.5378330045139,582.8739879093595
1019,203,4,529.8546774384422,500.8559804665663
1020,204,0,243.74064866338404,492.5884400903837
1021,204,1,553.0611725472609,569.8944156977925
1022,204,2,484.2905545226489,602.476668300599
1023,204,3,648.0392118243103,581.6236049038605
1024,204,4,526.353605023045,503.85689967976384
1025,205,0,243.74064866338404,501.0910445277768
1026,205,1,553.8114023505602,568.6440326922934
1027,205,2,479.7891757028525,604.4772811093974
1028,205,3,652.5405906441067,579.622992095062
1029,205,4,523.1026092087476,505.6074358874624
1030,206,0,243.74064866338404,498.5902785167788
1031,206,1,553.8114023505602,568.6440326922934
1032,206,2,478.28871609625367,604.977434311597
1033,206,3,654.0410502507056,579.1228388928624
1034,206,4,522.8525326076478,506.35766569076185
1035,207,0,245.99133807328224,510.3438787684694
1036,207,1,552.0608661428616,568.3939560911937
1037,207,2,469.7861116588605,610.2290429346928
1038,207,3,658.2923524694021,576.3719962807646
1039,207,4,520.6018431977495,506.60774229186165
1040,208,0,247.49179767988105,514.5951809871659
1041,208,1,549.0599469296642,568.8941092933933
1042,208,2,464.28442643466497,610.7291961368924
1043,208,3,660.5430418793003,572.6208472642677
1044,208,4,516.1004643779531,506.8578188929614
1045,209,0,244.74095506778323,518.8464832058626
1046,209,1,547.0593341208657,568.8941092933933
1047,209,2,461.7836604236669,612.479732344591
1048,209,3,661.7934248847993,567.1191620400721
1049,209,4,512.8494685636558,507.10789549406127
1050,210,0,245.49118487108265,521.0971726157607
1051,210,1,548.5597937274645,572.6452583098902
1052,210,2,461.5335838225672,612.7298089456908
1053,210,3,662.0435014858991,562.3677066191759
1054,210,4,511.0989323559572,506.1075890896621
1055,211,0,245.49118487108265,525.3484748344573
1056,211,1,550.5604065362629,573.3954881131897
1057,211,2,466.0349626423636,612.9798855467906
1058,211,3,665.2944973001966,556.8660213949803
1059,211,4,504.5969407273624,505.3573592863627
1060,212,0,245.49118487108265,524.8483216322577
1061,212,1,550.5604065362629,573.3954881131897
1062,212,2,467.2853456478625,612.7298089456908
1063,212,3,665.794650502396,556.1157915916809
1064,212,4,505.5972471317616,505.85751248856224
1065,213,1,552.5610193450614,573.3954881131897
1066,213,2,473.5372606753575,614.9804983555889
1067,213,3,668.7955697155937,549.863876564186
1068,213,4,502.8464045196638,504.8572060841631
1069,214,1,550.5604065362629,566.1432666812955
1070,214,2,475.7879500852557,614.7304217544892
1071,214,3,671.0462591254918,547.6131871542877
1072,214,4,497.594795896568,501.6062102698656
1073,215,1,547.0593341208657,561.6418878614991
1074,215,2,479.53909910175264,614.2302685522895
1075,215,3,670.0459527210926,543.1118083344913
1076,215,4,492.34318727347227,499.8556740621671
1077,216,1,539.8071126889715,548.8879812054093
1078,216,2,483.2902481182497,614.4803451533894
1079,216,3,664.7943440979968,534.859280498198
1080,216,4,484.8408892404783,496.8547548489695
1081,217,1,539.8071126889715,548.8879812054093
1082,217,2,484.040477921549,615.9808047599881
1083,217,3,665.794650502396,535.1093570992978
1084,217,4,485.09096584157805,496.8547548489695
1085,218,1,534.0553508636762,530.632389325124
1086,218,2,487.0413971347466,614.9804983555889
1087,218,3,661.2932716825997,526.3566760608048
1088,218,4,477.3385912074843,493.60375903467207
1089,219,1,529.5539720438799,530.632389325124
1090,219,2,489.5421631457447,613.4800387489902
1091,219,3,659.7928120760009,524.1059866509066
1092,219,4,473.0872889887877,490.8529164225743
1093,220,1,524.302363420784,532.1328489317227
1094,220,2,496.0441547743394,609.7288897324931
1095,220,3,655.7915864584041,520.8549908366093
1096,220,4,467.5856037645921,488.1020738104765
1097,221,1,520.0510612020873,532.6330021339223
1098,221,2,502.5461464029341,607.7282769236948
1099,221,3,652.5405906441067,516.8537652190125
1100,221,4,466.8353739612927,486.35153760277785
1101,222,1,517.3002185899896,531.882772330623
1102,222,2,504.79683581283234,607.7282769236948
1103,222,3,650.5399778353084,517.1038418201123
1104,222,4,464.5846845513945,484.85107799617913
1105,223,1,517.3002185899896,531.882772330623
1106,223,2,506.7974486216308,606.7279705192956
1107,223,3,649.0395182287095,517.1038418201123
1108,223,4,462.5840717425961,483.1005417884805
1109,224,1,513.7991461745925,531.882772330623
1110,224,2,504.29668261063273,611.9795791423913
1111,224,3,652.5405906441067,520.3548376344097
1112,224,4,459.33307592829874,479.8495459741831
1113,225,0,243.29339576833732,562.6899810184927
1114,225,1,512.2986865679936,528.3816999152258
1115,225,2,502.2960698018344,616.7310345632875
1116,225,3,653.7909736496058,516.6036886179127
1117,225,4,456.5822333162009,479.8495459741831
1118,226,0,245.2940085771357,564.4405172261913
1119,226,1,511.5484567646943,525.630857303128
1120,226,2,504.29668261063273,616.7310345632875
1121,226,3,654.2911268518053,513.6027694047151
1122,226,4,450.33031828870594,478.3490863675843
1123,227,0,246.0442383804351,568.4417428437881
1124,227,1,511.5484567646943,525.630857303128
1125,227,2,505.7971422172316,618.9817239731858
1126,227,3,653.0407438463063,510.10169698931793
1127,227,4,446.3290926711092,476.8486267609855
1128,228,0,245.54408517823555,570.4423556525865
1129,228,1,509.7979205569957,525.630857303128
1130,228,2,512.5492104469262,619.7319537764852
1131,228,3,651.2902076386077,506.6006245739208
1132,228,4,442.3278670535124,474.8480139521871
1133,229,0,243.3922824526055,571.6299855134255
1134,229,1,506.2968481415985,527.1313169097268
1135,229,2,513.7995934524251,619.7319537764852
1136,229,3,650.7900544364081,504.85008836622217
1137,229,4,440.327254244714,473.0974777444885
1138,230,0,245.54408517823555,577.6945770844807
1139,230,1,491.7924052778101,532.1328489317227
1140,230,2,522.5522744909181,614.9804983555889
1141,230,3,648.0392118243103,501.84916915302455
1142,230,4,440.57733084581366,471.5970181378894
1143,231,0,245.04393197603596,583.446338909776
1144,231,1,482.7896476382173,537.8846107570182
1145,231,2,527.3037299118143,611.7295025412916
1146,231,3,646.5387522177116,501.09893934972513
1147,231,4,435.8258754249175,464.8449499081948
1148,232,0,242.04301276283837,585.6970283196747
1149,232,1,477.28796241402176,542.3859895768145
1150,232,2,530.054572523912,609.4788131313934
1151,232,3,641.7872967968153,498.848249939827
1152,232,4,434.57549241941854,462.8443370993964
1153,233,1,476.5377326107224,547.1374449977108
1154,233,2,537.8069471580059,605.9777407159962
1155,233,3,634.785151966021,496.0974073277292
1156,233,4,434.8255690205183,460.3435710883984
1157,234,1,474.2870432008242,554.1395898285051
1158,234,2,539.8075599668042,602.476668300599
1159,234,3,632.5344625561228,494.8470243222303
1160,234,4,430.0741135996221,458.0928816785002
1161,235,1,474.2870432008242,553.3893600252057
1162,235,2,540.3077131690038,601.7264384972996
1163,235,3,632.5344625561228,494.8470243222303
1164,235,4,427.5733475886241,456.8424986730012
1165,236,1,468.5352813755288,559.6412750527006
1166,236,2,543.808785584401,590.4729914478087
1167,236,3,623.0315517143304,490.8457987046335
1168,236,4,423.32204536992754,454.0916560609034
1169,237,1,468.5352813755288,563.8925772713973
1170,237,2,543.3100027593974,583.031507170788
1171,237,3,623.0315517143304,489.8454923002343
1172,237,4,421.57150916222895,456.3423454708016
